max_velocity_limit,max_acceleration_limit,max_jerk_limit,dataset,method,explicit_delay_ms,prediction_lookahead_ms,minimum_duration_ms,target_state_mode,rmse,mae,max_error,best_lag_ms,lag_aligned_rmse,target_projection_rate,target_max_velocity,target_max_acceleration,target_p99_jerk,trajectory_duration_p50_ms,trajectory_duration_p90_ms,trajectory_duration_p99_ms,trajectory_duration_max_ms,reachable_within_lookahead_rate,output_max_velocity,output_max_acceleration,output_max_jerk,estimator_compute_p50_us,estimator_compute_p99_us,ruckig_compute_p99_us
4.1,59.0,25600.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.007654307850859908,0.004242657493649035,0.056038819497086174,0.0,0.007654307850859908,0.07540983606557378,4.057144085076248,58.999999409999994,11799.999881999991,50.0,61.55144906854097,116.88756679216687,185.232666330642,0.8589147286821706,2.314832432257351,59.000000000000014,11800.000000000002,1.084,10.261279999999934,5.8054399999999875
4.1,59.0,38400.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.00753314902085799,0.004160550110901625,0.057490727807433833,0.0,0.00753314902085799,0.07540983606557378,4.071230649065408,58.999999409999994,11799.999881999991,50.0,60.457544828220676,115.3173484499379,182.501490737532,0.8661498708010336,2.33321333814435,59.000000000000014,11800.0,1.084,11.148719999999921,4.952499999999873
4.1,59.0,51200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.007493914546189351,0.004134478516452429,0.059257447978555075,0.0,0.007493914546189351,0.07540983606557378,4.078347484192436,58.999999409999994,11799.999881999991,50.0,59.4772224010172,114.54546725420902,181.45159426264328,0.868733850129199,2.3422188700663464,59.00000000000001,11800.0,1.084,7.871999999999927,5.581659999999964
4.1,60.0,20.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,1.0975835829097071,0.8277317178570655,2.4553447884794775,1000.0,1.009412390209729,0.22716627634660422,2.236175337423507,12.800979504077658,2353.1414793248346,1674.7450053776836,2669.464206455209,3293.273613681915,3783.7867979150524,0.007235142118863049,4.1,11.366563733831754,20.000000000000018,1.125,14.902719999999993,6.913659999999927
4.1,60.0,41.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.45882421975832954,0.2958108405137249,1.6323825861136787,300.0,0.4489439479276384,0.1765807962529274,2.5341160475094355,18.050723531431167,3239.7752692898425,889.9572200730541,1607.2280994391415,2146.187808433209,2286.557565944853,0.011886304909560724,3.7697829978995316,16.393456659999053,41.000000000000014,1.125,16.70299999999989,6.1804399999999875
4.1,60.0,80.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.2546980173355169,0.14592599179693036,0.9246437039723548,400.0,0.18658501401642427,0.14426229508196722,2.788264551387058,24.337136786747056,4301.531466754743,420.02528612051407,974.3894686973916,1340.9357533348066,1503.192107831011,0.023255813953488372,3.4035247608002646,19.66561811536525,80.00000000000007,1.208,16.13343999999988,8.480719999999884
4.1,60.0,200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.0824025224523501,0.043577757083329345,0.4361556440435974,110.0,0.06742148121839284,0.11241217798594848,2.8094881014320823,34.81281954535312,6127.512599813601,178.27192250536984,450.03231272886643,677.9201517048931,812.7756221781268,0.05529715762273902,2.289319770910279,24.860288116529706,200.00000000000017,1.209,29.70677999999966,17.789999999999964
4.1,60.0,400.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.04449365917754688,0.024136026130632208,0.28327332976015895,60.0,0.0350809373565614,0.10070257611241218,2.9278952380135896,45.39126494386904,7727.401081249281,124.24051086818312,259.0014634328466,407.2421803655305,527.8165397960727,0.09457364341085271,2.3095097020917557,32.42882255811133,400.00000000000017,1.125,12.483219999999939,6.069379999999994
4.1,60.0,800.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.042601805527652824,0.02211790594772155,0.23073101349938724,40.0,0.03794138706797189,0.08430913348946135,3.287875878510677,55.49783645557765,9280.34749169186,92.39997995327634,199.59188265581088,289.143626654877,415.02085961457163,0.2036175710594315,3.2870835478450697,59.1991469376356,800.0000000000003,1.084,11.777219999999975,7.109559999999976
4.1,60.0,1600.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.034240949607554166,0.017446858325035695,0.18824082397718706,10.0,0.033759380941816686,0.07868852459016394,3.6103726691094122,59.9999994,10748.629254415491,65.94160629466364,149.77385451086622,223.70406577575045,290.1091274680296,0.3607235142118863,3.243292944512739,60.0,1600.0000000000002,1.084,12.411439999999587,5.414999999999964
4.1,60.0,3200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.02186092390907928,0.010252989933600486,0.152194907667847,0.0,0.02186092390907928,0.07587822014051522,3.799339664049618,59.9999994,11563.65098838056,50.0,99.26461962469673,163.7594994879097,240.76108073190235,0.5829457364341085,3.490767871071544,60.0,3200.0,1.125,20.77605999999996,10.138439999999989
4.1,60.0,6400.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.017016662570908895,0.007686954720403957,0.1325780890205209,0.0,0.017016662570908895,0.07587822014051522,3.9384590721566255,59.9999994,11890.677344035577,50.0,80.84072863469989,150.04707691206175,202.46438513270303,0.765374677002584,3.2312211041355856,60.00000000000001,6400.0,1.125,7.914999999999964,5.401559999999976
4.1,60.0,12800.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.008490550263513998,0.004729377839434265,0.062099564642477914,0.0,0.008490550263513998,0.07494145199063232,4.01601707336324,59.9999994,11999.999879999992,50.0,67.20333441211439,119.0397663725466,189.7392810926082,0.8418604651162791,2.4353412198330884,60.000000000000014,12000.0,1.125,13.039999999999964,7.874499999999982
4.1,60.0,19200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.007970450373319463,0.004434278713853181,0.058175177523289164,0.0,0.007970450373319463,0.07494145199063232,4.0432494954661005,59.9999994,11999.999879999992,50.0,63.16780757656236,117.69502454203626,186.58722437654137,0.8542635658914729,2.3010908852029086,60.000000000000014,12000.000000000002,1.125,19.151879999999977,18.86049999999969
4.1,60.0,25600.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.007655243848498305,0.004287988950167006,0.05651698960326563,0.0,0.007655243848498305,0.07494145199063232,4.057144085076248,59.9999994,11999.999879999992,50.0,61.341131814845944,115.4986718111192,184.3242326336323,0.8614987080103359,2.3199190028325276,60.000000000000014,12000.0,1.125,19.89955999999994,8.25
4.1,60.0,38400.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.007561430252905431,0.004213073862117899,0.05657334948474407,0.0,0.007561430252905431,0.07494145199063232,4.071230649065408,59.9999994,11999.999879999992,50.0,60.38084695466632,114.55813934972288,181.3896007961316,0.8677002583979329,2.339239416708891,60.000000000000014,12000.000000000002,1.125,16.91666,12.414159999999946
4.1,60.0,51200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.007520588935214352,0.00418563989603373,0.058395785342548065,0.0,0.007520588935214352,0.07494145199063232,4.078347484192436,59.9999994,11999.999879999994,50.0,59.675672947880116,113.96942577699937,180.32932804599955,0.8697674418604651,2.349105854014003,60.00000000000001,12000.0,1.125,11.617999999999855,6.900719999999958
4.1,61.0,20.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,1.0975835829097071,0.8277317178570655,2.4553447884794775,1000.0,1.009412390209729,0.22716627634660422,2.236175337423507,12.800979504077658,2353.1414793248346,1674.7450053776836,2669.464206455209,3293.273613681915,3783.7867979150524,0.007235142118863049,4.1,11.366563733831754,20.000000000000018,1.125,12.902719999999993,5.081659999999964
4.1,61.0,41.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.45882421975832954,0.2958108405137249,1.6323825861136787,300.0,0.4489439479276384,0.1765807962529274,2.5341160475094355,18.050723531431167,3239.7752692898425,889.9572200730541,1607.2280994391415,2146.187808433209,2286.557565944853,0.011886304909560724,3.7697829978995316,16.393456659999053,41.000000000000014,1.125,14.975219999999757,7.707499999999982
4.1,61.0,80.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.2546980173355169,0.14592599179693036,0.9246437039723548,400.0,0.18658501401642427,0.14426229508196722,2.788264551387058,24.337136786747056,4301.531466754743,420.02528612051407,974.3894686973916,1340.9357533348066,1503.192107831011,0.023255813953488372,3.4035247608002646,19.66561811536525,80.00000000000007,1.208,16.617499999999836,10.665499999999982
4.1,61.0,200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.0824025224523501,0.043577757083329345,0.4361556440435974,110.0,0.06742148121839284,0.11241217798594848,2.8094881014320823,34.81281954535312,6127.512599813601,178.27192250536984,450.03231272886643,677.9201517048931,812.7756221781268,0.05529715762273902,2.289319770910279,24.860288116529706,200.00000000000017,1.25,40.654999999999745,13.582499999999982
4.1,61.0,400.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.04449365917754688,0.024136026130632208,0.28327332976015895,60.0,0.0350809373565614,0.10070257611241218,2.9278952380135896,45.39126494386904,7727.401081249281,124.24051086818312,259.0014634328466,407.2421803655305,527.8165397960727,0.09457364341085271,2.3095097020917557,32.42882255811133,400.00000000000017,1.167,17.680219999999686,10.083
4.1,61.0,800.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.04382519403458184,0.022606012505964772,0.23073101349938724,50.0,0.037980920513554756,0.08430913348946135,3.287875878510677,55.49783645557765,9280.34749169186,93.28893462587871,198.79741642997638,288.2391029692678,414.5054005996225,0.19224806201550387,3.2870835478450697,59.1991469376356,800.0000000000003,1.125,15.707499999999982,8.401059999999957
4.1,61.0,1600.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.03156635554070061,0.01627984687429259,0.1671569774923897,10.0,0.031236382442291342,0.07868852459016394,3.6103726691094122,60.99999939,10755.049188603922,66.01046985115589,146.96986118529455,222.2134739878843,276.83551041075987,0.3607235142118863,3.2936467948721933,61.0,1600.0000000000002,1.125,13.665499999999982,8.620839999999909
4.1,61.0,3200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.021258609811909763,0.009806484829250265,0.19026414660355945,0.0,0.021258609811909763,0.07587822014051522,3.799339664049618,60.99999939,11663.650987380555,50.0,97.50677793466089,162.48998380129882,230.67345466640032,0.5989664082687338,3.5502915246400852,61.0,3200.0,1.125,17.718779999999917,10.831999999999963
4.1,61.0,6400.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.01687718280281175,0.007775840644235948,0.13571728910457873,0.0,0.01687718280281175,0.07587822014051522,3.9384590721566255,60.99999939,11990.677343035575,50.0,80.21206621618856,144.98559939910427,201.4086636444384,0.765891472868217,3.2452055176898043,61.00000000000001,6400.0,1.208,50.28249999999889,27.63877999999999
4.1,61.0,12800.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.008682303875966873,0.004776670470600558,0.06270095917183433,0.0,0.008682303875966873,0.07447306791569086,4.01601707336324,60.99999939,12185.154133070335,50.0,66.58520682265879,117.67188845307196,188.38619505561556,0.8423772609819121,2.4511619861013076,61.00000000000001,12200.0,1.125,18.659999999999854,13.564719999999884
4.1,61.0,19200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.007820510810229326,0.004407363454334432,0.058693139274343185,0.0,0.007820510810229326,0.07447306791569086,4.0432494954661005,60.99999939,12199.999877999991,50.0,62.768783447240224,115.88621277365245,185.36464627104192,0.8558139534883721,2.304732065453565,61.000000000000014,12200.0,1.125,6.054779999999988,5.745499999999909
4.1,61.0,25600.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.007648659520516367,0.004297674067474497,0.05698944646828861,0.0,0.007648659520516367,0.07400468384074942,4.057144085076248,60.99999939,12199.999877999993,50.0,61.74256381422734,114.56881855272013,183.40824143621336,0.862015503875969,2.3252885644399046,61.000000000000014,12200.000000000002,1.084,11.885939999999934,4.287999999999927
4.1,61.0,38400.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.0075828436020453005,0.004240683719249375,0.05565275427024781,0.0,0.0075828436020453005,0.07400468384074942,4.071230649065408,60.99999939,12199.999877999993,50.0,60.45539327859504,113.60967308886632,180.32708514631264,0.868733850129199,2.3451157569048706,61.00000000000001,12200.0,1.084,12.969779999999952,5.940219999999903
4.1,61.0,51200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.0075632808529800455,0.0042203028323457665,0.057531085371840526,0.0,0.0075632808529800455,0.07400468384074942,4.078347484192436,60.99999939,12199.999877999993,50.0,59.535534036196644,113.05096990397786,179.2389354173278,0.8697674418604651,2.355946334826965,61.000000000000014,12200.0,1.084,13.038839999999945,5.568219999999976
4.1,64.0,20.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,1.0975835829097071,0.8277317178570655,2.4553447884794775,1000.0,1.009412390209729,0.22716627634660422,2.236175337423507,12.800979504077658,2353.1414793248346,1674.7450053776836,2669.464206455209,3293.273613681915,3783.7867979150524,0.007235142118863049,4.1,11.366563733831754,20.000000000000018,1.125,13.45866,7.735719999999994
4.1,64.0,41.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.45882421975832954,0.2958108405137249,1.6323825861136787,300.0,0.4489439479276384,0.1765807962529274,2.5341160475094355,18.050723531431167,3239.7752692898425,889.9572200730541,1607.2280994391415,2146.187808433209,2286.557565944853,0.011886304909560724,3.7697829978995316,16.393456659999053,41.000000000000014,1.084,8.26227999999997,4.667
4.1,64.0,80.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.2546980173355169,0.14592599179693036,0.9246437039723548,400.0,0.18658501401642427,0.14426229508196722,2.788264551387058,24.337136786747056,4301.531466754743,420.02528612051407,974.3894686973916,1340.9357533348066,1503.192107831011,0.023255813953488372,3.4035247608002646,19.66561811536525,80.00000000000007,1.084,13.379779999999807,5.152719999999994
4.1,64.0,200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.0824025224523501,0.043577757083329345,0.4361556440435974,110.0,0.06742148121839284,0.11241217798594848,2.8094881014320823,34.81281954535312,6127.512599813601,178.27192250536984,450.03231272886643,677.9201517048931,812.7756221781268,0.05529715762273902,2.289319770910279,24.860288116529706,200.00000000000017,1.125,12.401559999999975,7.207499999999982
4.1,64.0,400.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.04449365917754688,0.024136026130632208,0.28327332976015895,60.0,0.0350809373565614,0.10070257611241218,2.9278952380135896,45.39126494386904,7727.401081249281,124.24051086818312,259.0014634328466,407.2421803655305,527.8165397960727,0.09457364341085271,2.3095097020917557,32.42882255811133,400.00000000000017,1.125,14.583,8.179779999999989
4.1,64.0,800.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.043702083326534476,0.022576832339127845,0.23073101349938724,40.0,0.038670343773892266,0.08430913348946135,3.287875878510677,55.49783645557765,9280.34749169186,91.72139743236359,198.2371467367143,291.1108579728125,413.2944528109783,0.19689922480620156,3.2870835478450697,59.1991469376356,800.0000000000003,1.125,11.09821999999972,5.304279999999969
4.1,64.0,1600.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.037446049443152225,0.018894999439643886,0.17829140337273613,10.0,0.037061251413531705,0.07728337236533958,3.6103726691094122,63.99999935999998,10757.617735371703,64.88789785986293,148.7773158522435,226.85094718602602,305.847148164376,0.35658914728682173,3.4364369751748063,64.0,1600.0000000000002,1.084,8.332499999999982,6.205499999999946
4.1,64.0,3200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.02280785864326065,0.010408277599779246,0.19313273435033726,0.0,0.02280785864326065,0.07306791569086651,3.799339664049618,63.99999936,11885.749916661633,50.0,100.49749768233318,172.30152582299374,220.94324287666967,0.59328165374677,4.098393476851853,64.0,3200.0,1.084,7.524059999999921,7.077999999999891
4.1,64.0,6400.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.01760356355225617,0.007887960467971123,0.13546509939848556,-10.0,0.01755014408247462,0.07306791569086651,3.9384590721566255,63.99999936,12290.677340035574,50.0,80.13014802136843,145.16134083823272,190.9343587468607,0.7607235142118863,3.2641228834155265,64.0,6400.0,1.084,6.69155999999994,5.194719999999994
4.1,64.0,12800.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.009127253368826638,0.004961304942547804,0.06617693337313608,0.0,0.009127253368826638,0.07166276346604215,4.01601707336324,63.99999936,12485.137569855819,50.0,65.2653935357298,116.05862322182568,184.54807054953025,0.8423772609819121,2.49723957962024,64.00000000000001,12800.0,1.084,6.790839999999982,3.735719999999994
4.1,64.0,19200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.0082404821067978,0.004575376035360737,0.060264188917329174,0.0,0.0082404821067978,0.07166276346604215,4.0432494954661005,63.99999936,12555.846046994255,50.0,62.06422042845856,114.70707729675674,182.50965297461997,0.8583979328165374,2.376174412693519,64.00000000000001,12800.0,1.083,4.415499999999982,3.0
4.1,64.0,25600.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.007928196018253954,0.00441687562940731,0.058368519399951045,0.0,0.007928196018253954,0.07119437939110071,4.057144085076248,63.99999936,12592.443157857548,50.0,60.44657129423808,112.87006922266852,180.29263003063826,0.8661498708010336,2.3408060798529444,64.00000000000001,12800.0,1.083,1.4586599999999998,1.667
4.1,64.0,38400.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.007754883552383186,0.00429671914442659,0.056234864704016195,0.0,0.007754883552383186,0.07119437939110071,4.071230649065408,63.99999936,12629.91825825113,50.0,59.07291141135534,111.3599362964493,177.27206481732276,0.8718346253229974,2.363765694568916,64.00000000000001,12800.0,1.084,7.441059999999921,5.499159999999982
4.1,64.0,51200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.007688508214270007,0.004256320874494634,0.05512738508285143,0.0,0.007688508214270007,0.07119437939110071,4.078347484192436,63.99999936,12648.997514979897,50.0,58.31608982903412,110.3662063797494,176.12848386679104,0.8739018087855297,2.3765755629178584,64.00000000000001,12800.0,1.083,3.5,2.6527199999999937
4.1,68.0,20.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,1.0975835829097071,0.8277317178570655,2.4553447884794775,1000.0,1.009412390209729,0.22716627634660422,2.236175337423507,12.800979504077658,2353.1414793248346,1674.7450053776836,2669.464206455209,3293.273613681915,3783.7867979150524,0.007235142118863049,4.1,11.366563733831754,20.000000000000018,1.084,7.175939999999897,3.1097199999999576
4.1,68.0,41.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.45882421975832954,0.2958108405137249,1.6323825861136787,300.0,0.4489439479276384,0.1765807962529274,2.5341160475094355,18.050723531431167,3239.7752692898425,889.9572200730541,1607.2280994391415,2146.187808433209,2286.557565944853,0.011886304909560724,3.7697829978995316,16.393456659999053,41.000000000000014,1.125,12.471779999999988,9.192219999999939
4.1,68.0,80.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.2546980173355169,0.14592599179693036,0.9246437039723548,400.0,0.18658501401642427,0.14426229508196722,2.788264551387058,24.337136786747056,4301.531466754743,420.02528612051407,974.3894686973916,1340.9357533348066,1503.192107831011,0.023255813953488372,3.4035247608002646,19.66561811536525,80.00000000000007,1.125,16.527219999999975,7.581999999999963
4.1,68.0,200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.0824025224523501,0.043577757083329345,0.4361556440435974,110.0,0.06742148121839284,0.11241217798594848,2.8094881014320823,34.81281954535312,6127.512599813601,178.27192250536984,450.03231272886643,677.9201517048931,812.7756221781268,0.05529715762273902,2.289319770910279,24.860288116529706,200.00000000000017,1.125,13.914999999999964,7.692059999999958
4.1,68.0,400.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.04449365917754688,0.024136026130632208,0.28327332976015895,60.0,0.0350809373565614,0.10070257611241218,2.9278952380135896,45.39126494386904,7727.401081249281,124.24051086818312,259.0014634328466,407.2421803655305,527.8165397960727,0.09457364341085271,2.3095097020917557,32.42882255811133,400.00000000000017,1.125,16.122499999999945,9.467779999999916
4.1,68.0,800.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.040531620216919806,0.021613250011323693,0.23073101349938724,40.0,0.03631435526504244,0.08430913348946135,3.287875878510677,55.49783645557765,9280.34749169186,92.4466122432858,199.3758157273698,291.0220852842909,412.37005241010695,0.20568475452196383,3.2870835478450697,59.1991469376356,800.0000000000003,1.084,8.787499999999909,5.219279999999933
4.1,68.0,1600.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.036008061386340884,0.01802924810613962,0.21835973158661015,10.0,0.035458234753455206,0.07728337236533958,3.6103726691094122,66.88691286533438,10757.617735371703,64.1497619247297,147.15862227773738,219.55123827750816,271.20761501454683,0.36640826873385013,3.4775829986003877,68.0,1600.0000000000007,1.084,13.529999999999745,4.981559999999903
4.1,68.0,3200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.022758116871952595,0.010954869260553774,0.1642126578494123,0.0,0.022758116871952595,0.07213114754098361,3.799339664049618,67.99999932,11892.982662518063,50.0,100.06938849595026,162.28160480975396,220.82086215881225,0.579328165374677,4.00155781263709,68.0,3200.0000000000005,1.084,13.176779999999916,5.718939999999933
4.1,68.0,6400.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.01756344058569687,0.008004728062386241,0.13465455375019914,0.0,0.01756344058569687,0.06932084309133489,3.9384590721566255,67.99999932,12684.539104892576,50.0,76.61790162513763,141.62934932531957,201.57868848255126,0.758656330749354,3.5207424086775867,68.0,6400.0,1.084,8.366659999999818,3.610719999999994
4.1,68.0,12800.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.010282579224650638,0.005321557749796035,0.07416141852498497,0.0,0.010282579224650638,0.06791569086651054,4.01601707336324,67.99999932,12885.084004110993,50.0,63.63669831584562,117.04267439319945,180.17986954959102,0.8408268733850129,2.9623479166548994,68.00000000000001,12800.0,1.125,5.429779999999988,4.16666
4.1,68.0,19200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.008612612515656,0.0047031469369917915,0.06240227027049997,0.0,0.008612612515656,0.06791569086651054,4.0432494954661005,67.99999932,12955.790629258809,50.0,60.69555392302221,112.63381436935153,179.5928245785321,0.862015503875969,2.4684022447815828,68.00000000000001,13600.0,1.084,6.457499999999982,4.81655999999994
4.1,68.0,25600.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.008372754172717704,0.004592384726330145,0.06023889216553597,0.0,0.008372754172717704,0.06744730679156909,4.057144085076248,67.99999932,12992.386759784587,50.0,58.93454312249955,112.03212446030788,175.90522928513894,0.869250645994832,2.5163989713980452,68.00000000000003,13600.000000000002,1.084,5.456999999999963,3.542
4.1,68.0,38400.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.008122972475608075,0.00446948324299641,0.0578615299722132,0.0,0.008122972475608075,0.06744730679156909,4.071230649065408,67.99999932,13029.860840570904,50.0,56.6659449729264,111.12504160898003,173.74495540614,0.875968992248062,2.4530043554338756,68.00000000000001,13600.0,1.084,5.092779999999915,3.3193799999999936
4.1,68.0,51200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.007984807268443493,0.004416740576294879,0.05662301680990988,0.0,0.007984807268443493,0.06744730679156909,4.078347484192436,67.99999932,13048.939571986892,50.0,55.711905939082335,110.49051822846617,172.57999841407778,0.8785529715762274,2.4197715554943424,68.00000000000001,13600.0,1.084,5.221779999999987,3.179779999999988
4.1,72.0,20.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,1.0975835829097071,0.8277317178570655,2.4553447884794775,1000.0,1.009412390209729,0.22716627634660422,2.236175337423507,12.800979504077658,2353.1414793248346,1674.7450053776836,2669.464206455209,3293.273613681915,3783.7867979150524,0.007235142118863049,4.1,11.366563733831754,20.000000000000018,1.125,13.790499999999982,6.7209399999999695
4.1,72.0,41.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.45882421975832954,0.2958108405137249,1.6323825861136787,300.0,0.4489439479276384,0.1765807962529274,2.5341160475094355,18.050723531431167,3239.7752692898425,889.9572200730541,1607.2280994391415,2146.187808433209,2286.557565944853,0.011886304909560724,3.7697829978995316,16.393456659999053,41.000000000000014,1.125,11.24499999999989,5.777719999999994
4.1,72.0,80.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.2546980173355169,0.14592599179693036,0.9246437039723548,400.0,0.18658501401642427,0.14426229508196722,2.788264551387058,24.337136786747056,4301.531466754743,420.02528612051407,974.3894686973916,1340.9357533348066,1503.192107831011,0.023255813953488372,3.4035247608002646,19.66561811536525,80.00000000000007,1.125,12.093939999999934,5.054279999999969
4.1,72.0,200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.0824025224523501,0.043577757083329345,0.4361556440435974,110.0,0.06742148121839284,0.11241217798594848,2.8094881014320823,34.81281954535312,6127.512599813601,178.27192250536984,450.03231272886643,677.9201517048931,812.7756221781268,0.05529715762273902,2.289319770910279,24.860288116529706,200.00000000000017,1.084,7.050939999999897,3.3864399999999515
4.1,72.0,400.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.04449365917754688,0.024136026130632208,0.28327332976015895,60.0,0.0350809373565614,0.10070257611241218,2.9278952380135896,45.39126494386904,7727.401081249281,124.24051086818312,259.0014634328466,407.2421803655305,527.8165397960727,0.09457364341085271,2.3095097020917557,32.42882255811133,400.00000000000017,1.125,10.344279999999934,6.444059999999994
4.1,72.0,800.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.040531620216919806,0.021613250011323693,0.23073101349938724,40.0,0.03631435526504244,0.08430913348946135,3.287875878510677,55.49783645557765,9280.34749169186,92.4466122432858,199.3758157273698,291.0220852842909,412.1119705540893,0.20568475452196383,3.2870835478450697,59.1991469376356,800.0000000000003,1.125,8.842779999999916,5.471779999999987
4.1,72.0,1600.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.03830848034726605,0.018851659417237737,0.2360668823735443,10.0,0.03785456646440111,0.07728337236533958,3.6103726691094122,66.88691286533438,10757.617735371703,64.14974314545987,150.84218108438586,218.3529375965206,289.6226614101054,0.37467700258397935,3.503940133336506,72.0,1600.0000000000007,1.084,7.162499999999909,4.554779999999988
