method,position_rmse
one_step_governed_pva_ruckig,0.005450381110596136
one_step_governed_pva_ruckig,0.005533783781343095
one_step_governed_pva_ruckig,0.005766535325806191
one_step_governed_pva_ruckig,0.005972825873514768
one_step_governed_pva_ruckig,0.006379699107186319
one_step_governed_pva_ruckig,0.006859240605567647
one_step_governed_pva_ruckig,0.006916047151053245
one_step_governed_pva_ruckig,0.007428515427292788
one_step_governed_pva_ruckig,0.008306208055124659
one_step_governed_pva_ruckig,0.008345345569939483
one_step_governed_pva_ruckig,0.008442386544576297
one_step_governed_pva_ruckig,0.00851589650769599
one_step_governed_pva_ruckig,0.008817830504246714
one_step_governed_pva_ruckig,0.009269703213855125
one_step_governed_pva_ruckig,0.010035152352864889
one_step_governed_pva_ruckig,0.010186608186850202
one_step_governed_pva_ruckig,0.010318050950666676
one_step_governed_pva_ruckig,0.010452636484917822
one_step_governed_pva_ruckig,0.01164607069394981
one_step_governed_pva_ruckig,0.012535320692193761
one_step_governed_pva_ruckig,0.013041912005930066
one_step_governed_pva_ruckig,0.013065697570903392
one_step_governed_pva_ruckig,0.013072131965188
one_step_governed_pva_ruckig,0.013076321575973823
one_step_governed_pva_ruckig,0.013076878099568007
one_step_governed_pva_ruckig,0.013313732853319977
one_step_governed_pva_ruckig,0.013415116074356763
one_step_governed_pva_ruckig,0.013773508845391143
one_step_governed_pva_ruckig,0.014805771224800538
one_step_governed_pva_ruckig,0.014978882785163378
one_step_governed_pva_ruckig,0.015547052210914743
one_step_governed_pva_ruckig,0.016044047128188417
one_step_governed_pva_ruckig,0.016711136974354047
one_step_governed_pva_ruckig,0.017035550187628007
one_step_governed_pva_ruckig,0.017089804609447642
one_step_governed_pva_ruckig,0.01726709097450378
one_step_governed_pva_ruckig,0.01736469494449901
one_step_governed_pva_ruckig,0.017801756252997854
one_step_governed_pva_ruckig,0.01784387269480342
one_step_governed_pva_ruckig,0.017957620362512697
one_step_governed_pva_ruckig,0.017958145552128255
one_step_governed_pva_ruckig,0.01796221873633483
one_step_governed_pva_ruckig,0.017966187134216004
one_step_governed_pva_ruckig,0.01846805250962478
one_step_governed_pva_ruckig,0.01850507750707904
one_step_governed_pva_ruckig,0.01873407383276431
one_step_governed_pva_ruckig,0.01924459566183417
one_step_governed_pva_ruckig,0.019682769602260876
one_step_governed_pva_ruckig,0.020003914580087632
one_step_governed_pva_ruckig,0.020319727465150393
one_step_governed_pva_ruckig,0.023751470873825585
one_step_governed_pva_ruckig,0.023849576248277164
one_step_governed_pva_ruckig,0.024212814486000395
one_step_governed_pva_ruckig,0.024318099538523204
one_step_governed_pva_ruckig,0.024318772529198618
one_step_governed_pva_ruckig,0.024323714830146035
one_step_governed_pva_ruckig,0.024330462878802247
one_step_governed_pva_ruckig,0.024521612014754713
one_step_governed_pva_ruckig,0.0258462359641664
one_step_governed_pva_ruckig,0.029873021434301688
one_step_governed_pva_ruckig,0.030728884452862346
