dt_s,q,branch,jerk_rad_s3,acceleration_rad_s2,direction,rho,critical_velocity_rad_s,reference_velocity_rad_s,velocity_limit_inactive,completed,failure_layer,failure_reason,valid_cycles,total_cycles,rest_to_rest_pulse_fraction,stop_go_event_rate_hz,endpoint_stop_fraction,profile_peak_velocity_to_reference_median,profile_velocity_ripple_to_reference_median,profile_velocity_ripple_to_reference_p95,profile_min_abs_velocity_to_reference_p05,profile_near_zero_cycle_fraction,position_rmse,lag_s,profile_exact_fraction,profile_constraint_violation_count,fallback_rate,solver_failure_count,deadline_miss_rate,evidence_role,required,analysis_failure
0.02,0.80000000000000004,acceleration_limited,4000,16,1,0.94999999999999996,0.048000000000000001,0.045600000000000002,true,true,,,50,50,1,49.999999999999964,1,1.878683750503656,1.878683750503656,1.8786837505036882,0,1,0.00091199999999999875,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.80000000000000004,acceleration_limited,4000,16,-1,0.97999999999999998,0.048000000000000001,-0.047039999999999998,true,true,,,50,50,1,49.999999999999964,1,1.9454588944903826,1.9454588944903828,1.9454588944904017,0,1,0.00094079999999999837,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.80000000000000004,acceleration_limited,4000,16,1,0.97999999999999998,0.048000000000000001,0.047039999999999998,true,true,,,50,50,1,49.999999999999964,1,1.9454588944903826,1.9454588944903828,1.9454588944904017,0,1,0.00094079999999999837,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.80000000000000004,acceleration_limited,4000,16,-1,0.98999999999999999,0.048000000000000001,-0.04752,true,true,,,50,50,1,49.999999999999964,1,1.9714609229115441,1.9714609229115441,1.9714609229115641,0,1,0.00095039999999999806,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.80000000000000004,acceleration_limited,4000,16,1,0.98999999999999999,0.048000000000000001,0.04752,true,true,,,50,50,1,49.999999999999964,1,1.9714609229115441,1.9714609229115441,1.9714609229115641,0,1,0.00095039999999999806,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.80000000000000004,acceleration_limited,4000,16,-1,0.995,0.048000000000000001,-0.047760000000000004,true,true,,,50,50,1,49.999999999999964,1,1.9853788491347495,1.9853788491347584,1.9853788491347772,0,1,0.00095519999999999872,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.80000000000000004,acceleration_limited,4000,16,1,0.995,0.048000000000000001,0.047760000000000004,true,true,,,50,50,1,49.999999999999964,1,1.9853788491347495,1.9853788491347584,1.9853788491347772,0,1,0.00095519999999999872,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.80000000000000004,acceleration_limited,4000,16,-1,1,0.048000000000000001,-0.048000000000000001,true,true,,,50,50,1,49.999999999999964,1,2.0000000000000036,2.0000000000000142,2.0000000000000409,0,1,0.00095999999999999883,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.80000000000000004,acceleration_limited,4000,16,1,1,0.048000000000000001,0.048000000000000001,true,true,,,50,50,1,49.999999999999964,1,2.0000000000000036,2.0000000000000142,2.0000000000000409,0,1,0.00095999999999999883,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.80000000000000004,acceleration_limited,4000,16,-1,1.0049999999999999,0.048000000000000001,-0.048239999999999998,true,true,,,50,50,0,0,0,1.9962613859674259,1.9962613859674259,1.9962613859674514,0,1,0.00096548628313827692,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.80000000000000004,acceleration_limited,4000,16,1,1.0049999999999999,0.048000000000000001,0.048239999999999998,true,true,,,50,50,0,0,0,1.9962613859674259,1.9962613859674259,1.9962613859674514,0,1,0.00096548628313827692,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.80000000000000004,acceleration_limited,4000,16,-1,1.01,0.048000000000000001,-0.048480000000000002,true,true,,,50,50,0,0,0,1.9925453857967119,1.9925453857967119,1.9925453857967452,0,1,0.00097508182387961865,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.80000000000000004,acceleration_limited,4000,16,1,1.01,0.048000000000000001,0.048480000000000002,true,true,,,50,50,0,0,0,1.9925453857967119,1.9925453857967119,1.9925453857967452,0,1,0.00097508182387961865,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.80000000000000004,acceleration_limited,4000,16,-1,1.02,0.048000000000000001,-0.048960000000000004,true,true,,,50,50,0,0,0,1.9851802925733715,1.9851802925733715,1.9851802925733959,0,0.74193548387096775,0.0010066039542979079,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.80000000000000004,acceleration_limited,4000,16,1,1.02,0.048000000000000001,0.048960000000000004,true,true,,,50,50,0,0,0,1.9851802925733715,1.9851802925733715,1.9851802925733959,0,0.74193548387096775,0.0010066039542979079,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.80000000000000004,acceleration_limited,4000,16,-1,1.05,0.048000000000000001,-0.0504,true,true,,,50,50,0,0,0,1.958638382877586,1.9379994663859579,1.96360405456269,0,0.41935483870967744,0.0010537161435572786,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.80000000000000004,acceleration_limited,4000,16,1,1.05,0.048000000000000001,0.0504,true,true,,,50,50,0,0,0,1.958638382877586,1.9379994663859579,1.96360405456269,0,0.41935483870967744,0.0010537161435572786,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.80000000000000004,acceleration_limited,4000,16,-1,1.1000000000000001,0.048000000000000001,-0.052800000000000007,true,true,,,50,50,0,0,0,1.9004383128773161,1.7654729944505834,1.9292728076790275,0,0.29032258064516131,0.0011078798611103178,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.80000000000000004,acceleration_limited,4000,16,1,1.1000000000000001,0.048000000000000001,0.052800000000000007,true,true,,,50,50,0,0,0,1.9004383128773161,1.7654729944505834,1.9292728076790275,0,0.29032258064516131,0.0011078798611103178,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.80000000000000004,acceleration_limited,4000,16,-1,1.2,0.048000000000000001,-0.057599999999999998,true,true,,,50,50,0,0,0,1.8169642586951447,1.5321386672303863,1.8660549686337142,0,0.35483870967741937,0.0012173505201913649,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.80000000000000004,acceleration_limited,4000,16,1,1.2,0.048000000000000001,0.057599999999999998,true,true,,,50,50,0,0,0,1.8169642586951447,1.5321386672303863,1.8660549686337142,0,0.35483870967741937,0.0012173505201913649,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.80000000000000004,acceleration_limited,4000,16,-1,2,0.048000000000000001,-0.096000000000000002,true,true,,,50,50,0,0,0,1.5000067612778114,0.99993240367198666,1.0127116889846719,0.48607710069968307,0,0.002130484308098101,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.80000000000000004,acceleration_limited,4000,16,1,2,0.048000000000000001,0.096000000000000002,true,true,,,50,50,0,0,0,1.5000067612778114,0.99993240367198666,1.0127116889846719,0.48607710069968307,0,0.002130484308098101,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,1000,4.75,-1,0.5,0.012468750000000001,-0.0062343750000000003,true,true,,,50,50,1,49.999999999999964,1,1.424522000725853,1.4245220007259158,1.4245220007259873,0,1,0.00012468750000000012,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,1000,4.75,1,0.5,0.012468750000000001,0.0062343750000000003,true,true,,,50,50,1,49.999999999999964,1,1.424522000725853,1.4245220007259158,1.4245220007259873,0,1,0.00012468750000000012,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,1000,4.75,-1,0.80000000000000004,0.012468750000000001,-0.0099750000000000012,true,true,,,50,50,1,49.999999999999964,1,1.7001340536782232,1.7001340536782228,1.7001340536782623,0,1,0.00019949999999999986,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,1000,4.75,1,0.80000000000000004,0.012468750000000001,0.0099750000000000012,true,true,,,50,50,1,49.999999999999964,1,1.7001340536782232,1.7001340536782228,1.7001340536782623,0,1,0.00019949999999999986,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,1000,4.75,-1,0.90000000000000002,0.012468750000000001,-0.011221875000000001,true,true,,,50,50,1,49.999999999999964,1,1.8278017881831523,1.8278017881831528,1.8278017881831596,0,1,0.00022443749999999978,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,1000,4.75,1,0.90000000000000002,0.012468750000000001,0.011221875000000001,true,true,,,50,50,1,49.999999999999964,1,1.8278017881831523,1.8278017881831528,1.8278017881831596,0,1,0.00022443749999999978,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,1000,4.75,-1,0.94999999999999996,0.012468750000000001,-0.0118453125,true,true,,,50,50,1,49.999999999999964,1,1.9047619047618864,1.9047619047619349,1.904761904762029,0,1,0.00023690625000000044,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,1000,4.75,1,0.94999999999999996,0.012468750000000001,0.0118453125,true,true,,,50,50,1,49.999999999999964,1,1.9047619047618864,1.9047619047619349,1.904761904762029,0,1,0.00023690625000000044,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,1000,4.75,-1,0.97999999999999998,0.012468750000000001,-0.012219375000000001,true,true,,,50,50,1,49.999999999999964,1,1.9585522845737751,1.9585522845737757,1.9585522845738219,0,1,0.00024438750000000032,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,1000,4.75,1,0.97999999999999998,0.012468750000000001,0.012219375000000001,true,true,,,50,50,1,49.999999999999964,1,1.9585522845737751,1.9585522845737757,1.9585522845738219,0,1,0.00024438750000000032,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,1000,4.75,-1,0.98999999999999999,0.012468750000000001,-0.012344062500000001,true,true,,,50,50,1,49.999999999999964,1,1.9786175433701554,1.9786175433701745,1.9786175433702209,0,1,0.00024688124999999966,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,1000,4.75,1,0.98999999999999999,0.012468750000000001,0.012344062500000001,true,true,,,50,50,1,49.999999999999964,1,1.9786175433701554,1.9786175433701745,1.9786175433702209,0,1,0.00024688124999999966,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,1000,4.75,-1,0.995,0.012468750000000001,-0.01240640625,true,true,,,50,50,1,49.999999999999964,1,1.9891324254752289,1.9891324254752407,1.9891324254753049,0,1,0.00024812812499999974,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,1000,4.75,1,0.995,0.012468750000000001,0.01240640625,true,true,,,50,50,1,49.999999999999964,1,1.9891324254752289,1.9891324254752407,1.9891324254753049,0,1,0.00024812812499999974,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,1000,4.75,-1,1,0.012468750000000001,-0.012468750000000001,true,true,,,50,50,1,49.999999999999964,1,2.0000000000000004,2.0000000000000107,2.000000000000044,0,1,0.00024937500000000014,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,1000,4.75,1,1,0.012468750000000001,0.012468750000000001,true,true,,,50,50,1,49.999999999999964,1,2.0000000000000004,2.0000000000000107,2.000000000000044,0,1,0.00024937500000000014,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,1000,4.75,-1,1.0049999999999999,0.012468750000000001,-0.01253109375,true,true,,,50,50,0,0,0,1.9965671564280496,1.9965671564280496,1.9965671564280667,0,1,0.00025075462741195833,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,1000,4.75,1,1.0049999999999999,0.012468750000000001,0.01253109375,true,true,,,50,50,0,0,0,1.9965671564280496,1.9965671564280496,1.9965671564280667,0,1,0.00025075462741195833,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,1000,4.75,-1,1.01,0.012468750000000001,-0.0125934375,true,true,,,50,50,0,0,0,1.9931537435792543,1.9931537435792541,1.9931537435792821,0,1,0.00025292874541991522,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,1000,4.75,1,1.01,0.012468750000000001,0.0125934375,true,true,,,50,50,0,0,0,1.9931537435792543,1.9931537435792541,1.9931537435792821,0,1,0.00025292874541991522,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,1000,4.75,-1,1.02,0.012468750000000001,-0.012718125,true,true,,,50,50,0,0,0,1.9863844525656014,1.9863844525656018,1.9863844525656276,0,0.87096774193548387,0.00026229936063726594,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,1000,4.75,1,1.02,0.012468750000000001,0.012718125,true,true,,,50,50,0,0,0,1.9863844525656014,1.9863844525656018,1.9863844525656276,0,0.87096774193548387,0.00026229936063726594,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,1000,4.75,-1,1.05,0.012468750000000001,-0.013092187500000001,true,true,,,50,50,0,0,0,1.9647093231954251,1.9587354139476525,1.9665236875590015,0,0.4838709677419355,0.00027937791225341802,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,1000,4.75,1,1.05,0.012468750000000001,0.013092187500000001,true,true,,,50,50,0,0,0,1.9647093231954251,1.9587354139476525,1.9665236875590015,0,0.4838709677419355,0.00027937791225341802,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,1000,4.75,-1,1.1000000000000001,0.012468750000000001,-0.013715625000000002,true,true,,,50,50,0,0,0,1.8998374292733557,1.7735830807615582,1.9348304656786564,0,0.41935483870967744,0.00029461456199140964,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,1000,4.75,1,1.1000000000000001,0.012468750000000001,0.013715625000000002,true,true,,,50,50,0,0,0,1.8998374292733557,1.7735830807615582,1.9348304656786564,0,0.41935483870967744,0.00029461456199140964,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,1000,4.75,-1,1.2,0.012468750000000001,-0.0149625,true,true,,,50,50,0,0,0,1.8318236900913623,1.6584703074080569,1.8761789809215279,0,0.25806451612903225,0.00032328954872105973,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,1000,4.75,1,1.2,0.012468750000000001,0.0149625,true,true,,,50,50,0,0,0,1.8318236900913623,1.6584703074080569,1.8761789809215279,0,0.25806451612903225,0.00032328954872105973,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,1000,4.75,-1,2,0.012468750000000001,-0.024937500000000001,true,true,,,50,50,0,0,0,1.5843542276539457,1.5511589987058407,1.5646786880319778,0,0.4838709677419355,0.00057271996110753933,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,1000,4.75,1,2,0.012468750000000001,0.024937500000000001,true,true,,,50,50,0,0,0,1.5843542276539457,1.5511589987058407,1.5646786880319778,0,0.4838709677419355,0.00057271996110753933,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,4000,19,-1,0.5,0.049875000000000003,-0.024937500000000001,true,true,,,50,50,1,49.999999999999964,1,1.424522000725853,1.4245220007259158,1.4245220007259873,0,1,0.0004987500000000005,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,4000,19,1,0.5,0.049875000000000003,0.024937500000000001,true,true,,,50,50,1,49.999999999999964,1,1.424522000725853,1.4245220007259158,1.4245220007259873,0,1,0.0004987500000000005,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,4000,19,-1,0.80000000000000004,0.049875000000000003,-0.039900000000000005,true,true,,,50,50,1,49.999999999999964,1,1.7001340536782232,1.7001340536782232,1.7001340536782847,0,1,0.00079799999999999923,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,4000,19,1,0.80000000000000004,0.049875000000000003,0.039900000000000005,true,true,,,50,50,1,49.999999999999964,1,1.7001340536782232,1.7001340536782232,1.7001340536782847,0,1,0.00079799999999999923,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,4000,19,-1,0.90000000000000002,0.049875000000000003,-0.044887500000000004,true,true,,,50,50,1,49.999999999999964,1,1.827801788183153,1.8278017881831528,1.8278017881831601,0,1,0.00089774999999999913,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,4000,19,1,0.90000000000000002,0.049875000000000003,0.044887500000000004,true,true,,,50,50,1,49.999999999999964,1,1.827801788183153,1.8278017881831528,1.8278017881831601,0,1,0.00089774999999999913,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,4000,19,-1,0.94999999999999996,0.049875000000000003,-0.04738125,true,true,,,50,50,1,49.999999999999964,1,1.9047619047618913,1.9047619047619349,1.9047619047619597,0,1,0.00094762499999999849,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,4000,19,1,0.94999999999999996,0.049875000000000003,0.04738125,true,true,,,50,50,1,49.999999999999964,1,1.9047619047618913,1.9047619047619349,1.9047619047619597,0,1,0.00094762499999999849,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,4000,19,-1,0.97999999999999998,0.049875000000000003,-0.048877500000000004,true,true,,,50,50,1,49.999999999999964,1,1.9585522845737751,1.9585522845737757,1.9585522845738219,0,1,0.00097755000000000129,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,4000,19,1,0.97999999999999998,0.049875000000000003,0.048877500000000004,true,true,,,50,50,1,49.999999999999964,1,1.9585522845737751,1.9585522845737757,1.9585522845738219,0,1,0.00097755000000000129,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,4000,19,-1,0.98999999999999999,0.049875000000000003,-0.049376250000000003,true,true,,,50,50,1,49.999999999999964,1,1.9786175433701554,1.9786175433701745,1.9786175433702209,0,1,0.00098752499999999865,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,4000,19,1,0.98999999999999999,0.049875000000000003,0.049376250000000003,true,true,,,50,50,1,49.999999999999964,1,1.9786175433701554,1.9786175433701745,1.9786175433702209,0,1,0.00098752499999999865,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,4000,19,-1,0.995,0.049875000000000003,-0.049625625,true,true,,,50,50,1,49.999999999999964,1,1.9891324254752289,1.9891324254752407,1.9891324254753049,0,1,0.00099251249999999895,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,4000,19,1,0.995,0.049875000000000003,0.049625625,true,true,,,50,50,1,49.999999999999964,1,1.9891324254752289,1.9891324254752407,1.9891324254753049,0,1,0.00099251249999999895,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,4000,19,-1,1,0.049875000000000003,-0.049875000000000003,true,true,,,50,50,1,49.999999999999964,1,2.0000000000000004,2.0000000000000107,2.000000000000044,0,1,0.00099750000000000056,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,4000,19,1,1,0.049875000000000003,0.049875000000000003,true,true,,,50,50,1,49.999999999999964,1,2.0000000000000004,2.0000000000000107,2.000000000000044,0,1,0.00099750000000000056,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,4000,19,-1,1.0049999999999999,0.049875000000000003,-0.050124374999999999,true,true,,,50,50,0,0,0,1.9965671564280496,1.9965671564280496,1.9965671564280667,0,1,0.0010030185096478333,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,4000,19,1,1.0049999999999999,0.049875000000000003,0.050124374999999999,true,true,,,50,50,0,0,0,1.9965671564280496,1.9965671564280496,1.9965671564280667,0,1,0.0010030185096478333,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,4000,19,-1,1.01,0.049875000000000003,-0.050373750000000002,true,true,,,50,50,0,0,0,1.9931537435792543,1.9931537435792541,1.9931537435792821,0,1,0.0010117149816796609,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,4000,19,1,1.01,0.049875000000000003,0.050373750000000002,true,true,,,50,50,0,0,0,1.9931537435792543,1.9931537435792541,1.9931537435792821,0,1,0.0010117149816796609,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,4000,19,-1,1.02,0.049875000000000003,-0.050872500000000001,true,true,,,50,50,0,0,0,1.9863844525656014,1.9863844525656018,1.9863844525656276,0,0.87096774193548387,0.0010491974425490638,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,4000,19,1,1.02,0.049875000000000003,0.050872500000000001,true,true,,,50,50,0,0,0,1.9863844525656014,1.9863844525656018,1.9863844525656276,0,0.87096774193548387,0.0010491974425490638,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,4000,19,-1,1.05,0.049875000000000003,-0.052368750000000006,true,true,,,50,50,0,0,0,1.9647093231954251,1.9587354139476525,1.9665236875590015,0,0.4838709677419355,0.0011175116490136721,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,4000,19,1,1.05,0.049875000000000003,0.052368750000000006,true,true,,,50,50,0,0,0,1.9647093231954251,1.9587354139476525,1.9665236875590015,0,0.4838709677419355,0.0011175116490136721,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,4000,19,-1,1.1000000000000001,0.049875000000000003,-0.054862500000000008,true,true,,,50,50,0,0,0,1.8998374292733557,1.7735830807615582,1.9348304656786564,0,0.41935483870967744,0.0011784582479656385,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,4000,19,1,1.1000000000000001,0.049875000000000003,0.054862500000000008,true,true,,,50,50,0,0,0,1.8998374292733557,1.7735830807615582,1.9348304656786564,0,0.41935483870967744,0.0011784582479656385,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,4000,19,-1,1.2,0.049875000000000003,-0.05985,true,true,,,50,50,0,0,0,1.8318236900913623,1.6584703074080569,1.8761789809215279,0,0.25806451612903225,0.0012931581948842389,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,4000,19,1,1.2,0.049875000000000003,0.05985,true,true,,,50,50,0,0,0,1.8318236900913623,1.6584703074080569,1.8761789809215279,0,0.25806451612903225,0.0012931581948842389,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,4000,19,-1,2,0.049875000000000003,-0.099750000000000005,true,true,,,50,50,0,0,0,1.5843542276539457,1.5511589987058407,1.5646786880319778,0,0.4838709677419355,0.0022908798444301573,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,0.94999999999999996,acceleration_limited,4000,19,1,2,0.049875000000000003,0.099750000000000005,true,true,,,50,50,0,0,0,1.5843542276539457,1.5511589987058407,1.5646786880319778,0,0.4838709677419355,0.0022908798444301573,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,1,jerk_limited,1000,5,-1,0.5,0.012500000000000001,-0.0062500000000000003,true,true,,,50,50,1,49.999999999999964,1,1.4254845247652541,1.4254845247653247,1.4254845247653964,0,1,0.00012499999999999992,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,1,jerk_limited,1000,5,1,0.5,0.012500000000000001,0.0062500000000000003,true,true,,,50,50,1,49.999999999999964,1,1.4254845247652541,1.4254845247653247,1.4254845247653964,0,1,0.00012499999999999992,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,1,jerk_limited,1000,5,-1,0.80000000000000004,0.012500000000000001,-0.010000000000000002,true,true,,,50,50,1,49.999999999999964,1,1.7024335825561798,1.702433582556244,1.7024335825563557,0,1,0.00019999999999999985,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,1,jerk_limited,1000,5,1,0.80000000000000004,0.012500000000000001,0.010000000000000002,true,true,,,50,50,1,49.999999999999964,1,1.7024335825561798,1.702433582556244,1.7024335825563557,0,1,0.00019999999999999985,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,1,jerk_limited,1000,5,-1,0.90000000000000002,0.012500000000000001,-0.011250000000000001,true,true,,,50,50,1,49.999999999999964,1,1.8310464800500965,1.8310464800501016,1.8310464800501152,0,1,0.00022499999999999999,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,1,jerk_limited,1000,5,1,0.90000000000000002,0.012500000000000001,0.011250000000000001,true,true,,,50,50,1,49.999999999999964,1,1.8310464800500965,1.8310464800501016,1.8310464800501152,0,1,0.00022499999999999999,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,1,jerk_limited,1000,5,-1,0.94999999999999996,0.012500000000000001,-0.011875,true,true,,,50,50,1,49.999999999999964,1,1.9087204308181309,1.9087204308181311,1.9087204308181758,0,1,0.0002375000000000007,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,1,jerk_limited,1000,5,1,0.94999999999999996,0.012500000000000001,0.011875,true,true,,,50,50,1,49.999999999999964,1,1.9087204308181309,1.9087204308181311,1.9087204308181758,0,1,0.0002375000000000007,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,1,jerk_limited,1000,5,-1,0.97999999999999998,0.012500000000000001,-0.01225,true,true,,,50,50,1,49.999999999999964,1,1.961510240755068,1.9615102407550682,1.9615102407552498,0,1,0.00024500000000000037,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,1,jerk_limited,1000,5,1,0.97999999999999998,0.012500000000000001,0.01225,true,true,,,50,50,1,49.999999999999964,1,1.961510240755068,1.9615102407550682,1.9615102407552498,0,1,0.00024500000000000037,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,1,jerk_limited,1000,5,-1,0.98999999999999999,0.012500000000000001,-0.012375000000000001,true,true,,,50,50,1,49.999999999999964,1,1.9803884044368059,1.9803884044368278,1.9803884044369178,0,1,0.00024750000000000027,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,1,jerk_limited,1000,5,1,0.98999999999999999,0.012500000000000001,0.012375000000000001,true,true,,,50,50,1,49.999999999999964,1,1.9803884044368059,1.9803884044368278,1.9803884044369178,0,1,0.00024750000000000027,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,1,jerk_limited,1000,5,-1,0.995,0.012500000000000001,-0.012437500000000001,true,true,,,50,50,1,49.999999999999964,1,1.9900985257539308,1.990098525753931,1.9900985257539316,0,1,0.00024875,0.020000000000000018,1,0,0,0,0,required_grid,true,
0.02,1,jerk_limited,1000,5,1,0.995,0.012500000000000001,0.012437500000000001,true,true,,,50,50,1,49.999999999999964,1,1.9900985257539308,1.990098525753931,1.9900985257539316,0,1,0.00024875,0.020000000000000018,1,0,0,0,0,required_grid,true,
