experiment,dataset,method_id,method,result_group,target_components,derivative_source,causal,future_samples,native_delay_samples,target_timing,evaluation_start_index,evaluation_stop_index_exclusive,sweep_type,sweep_value,max_velocity_limit,max_acceleration_limit,max_jerk_limit,minimum_duration_ms,rmse,mae,max_error,best_lag_ms,lag_aligned_rmse,raw_target_feasible_rate,target_projection_rate,projection_velocity_rmse,projection_acceleration_rmse,raw_target_max_velocity,raw_target_max_acceleration,raw_target_max_sampled_jerk,projected_target_max_velocity,projected_target_max_acceleration,trajectory_duration_p50_ms,trajectory_duration_p90_ms,trajectory_duration_p99_ms,reachable_within_10ms_rate,output_max_velocity,output_max_acceleration,output_max_new_jerk,output_max_sampled_jerk,output_velocity_saturation_rate,output_acceleration_saturation_rate,output_new_jerk_saturation_rate,ruckig_compute_p99_us,ruckig_compute_max_us,settle_time_to_1e3_ms,settle_max_error,settle_final_error
limit_sensitivity,sine,pv_central_causal,PV · centered FD (causal delay-1),realtime_supplement,pv,centered_fd_causal_delay1,True,0,1,target[k] -> output[k+1],3,301,jerk,4000.0,4.1,8.2,4000.0,10.0,0.006750305942502687,0.00496600819614848,0.016944828176643747,10.0,6.335513736050085e-12,1.0,0.0,0.0,0.0,1.6964857542278435,0.0,0.0,1.6964857542278435,0.0,10.0,10.0,10.0,1.0,1.6964857542278435,9.492406860545088e-15,0.0,1.6431300764452317e-12,0.0,0.0,0.0,2.0432599999999987,2.125,0.0,1.9505737642523674e-13,1.7741222966074006e-19
limit_sensitivity,sine,pv_central_causal,PV · centered FD (causal delay-1),realtime_supplement,pv,centered_fd_causal_delay1,True,0,1,target[k] -> output[k+1],3,301,jerk,8000.0,4.1,8.2,8000.0,10.0,0.006750305942153343,0.004966008196166133,0.016944828176643754,10.0,7.417676890736677e-13,1.0,0.0,0.0,0.0,1.6964857542278435,0.0,0.0,1.6964857542278435,0.0,10.0,10.0,10.0,1.0,1.6964857542278433,7.771561172376096e-16,0.0,8.326672684688674e-14,0.0,0.0,0.0,1.6274899999999977,1.833,0.0,9.77296624712016e-14,1.184296415145878e-19
limit_sensitivity,sine,pva_central_causal,PVA · centered FD (causal delay-1),realtime_supplement,pva,centered_fd_causal_delay1,True,0,1,target[k] -> output[k+1],3,301,acceleration,4.1,4.1,4.1,4000.0,10.0,0.17359738922007706,0.10875992446216459,0.4383051739229612,290.0,0.09913624893630846,0.785234899328859,0.21476510067114093,0.08953852600139212,0.7505977736431633,1.6964857542278435,6.362914489752569,40.05873126954072,1.6964857542278435,4.099999959,97.97016306386605,445.80699576635016,1070.6297263756283,0.3825503355704698,1.4817295077569013,4.1,4000.0,819.9999999999999,0.0,0.6140939597315436,0.003355704697986577,1.0024899999999977,1.625,0.0,1.9511194663663751e-13,2.292999383978604e-20
limit_sensitivity,sine,pva_central_causal,PVA · centered FD (causal delay-1),realtime_supplement,pva,centered_fd_causal_delay1,True,0,1,target[k] -> output[k+1],3,301,acceleration,6.0,4.1,6.0,4000.0,10.0,0.11920529649725743,0.06373899851586623,0.3502277059505068,160.0,0.05072532293485642,0.912751677852349,0.087248322147651,0.007741207667658487,0.07542788735763525,1.6964857542278435,6.362914489752569,40.05873126954072,1.6964857542278435,5.9999999399999995,10.0,214.52593539892152,689.4564847374971,0.5100671140939598,2.0920530267015867,6.0,4000.0,1200.0,0.0,0.4664429530201342,0.02348993288590604,1.418259999999999,1.917,0.0,1.951119466356367e-13,5.260761124301495e-20
limit_sensitivity,sine,pva_central_causal,PVA · centered FD (causal delay-1),realtime_supplement,pva,centered_fd_causal_delay1,True,0,1,target[k] -> output[k+1],3,301,acceleration,8.2,4.1,8.2,4000.0,10.0,0.00675030594262529,0.0049660081962048545,0.016944828176643754,10.0,6.623227569277439e-12,1.0,0.0,0.0,0.0,1.6964857542278435,6.362914489752569,40.05873126954072,1.6964857542278435,6.362914489752569,10.0,10.0,10.0,1.0,1.6964857542278435,6.362914489752569,0.0,40.05873126954074,0.0,0.0,0.0,1.043229999999999,1.458,0.0,1.951119466356367e-13,5.260761124301495e-20
limit_sensitivity,sine,pva_central_causal,PVA · centered FD (causal delay-1),realtime_supplement,pva,centered_fd_causal_delay1,True,0,1,target[k] -> output[k+1],3,301,acceleration,12.0,4.1,12.0,4000.0,10.0,0.006750305942625289,0.0049660081962048545,0.01694482817664375,10.0,6.623227451957439e-12,1.0,0.0,0.0,0.0,1.6964857542278435,6.362914489752569,40.05873126954072,1.6964857542278435,6.362914489752569,10.0,10.0,10.0,1.0,1.6964857542278435,6.362914489752569,0.0,40.058731269540736,0.0,0.0,0.0,1.1287499999999966,1.5,0.0,1.951119466356367e-13,5.260761124301495e-20
limit_sensitivity,sine,pva_central_causal,PVA · centered FD (causal delay-1),realtime_supplement,pva,centered_fd_causal_delay1,True,0,1,target[k] -> output[k+1],3,301,acceleration,16.4,4.1,16.4,4000.0,10.0,0.006750305942625289,0.004966008196204854,0.01694482817664375,10.0,6.623227451958225e-12,1.0,0.0,0.0,0.0,1.6964857542278435,6.362914489752569,40.05873126954072,1.6964857542278435,6.362914489752569,10.0,10.0,10.0,1.0,1.6964857542278435,6.362914489752568,0.0,40.058731269540736,0.0,0.0,0.0,1.1312399999999943,1.458,0.0,1.951119466356367e-13,5.260761124301495e-20
limit_sensitivity,sine,pva_central_causal,PVA · centered FD (causal delay-1),realtime_supplement,pva,centered_fd_causal_delay1,True,0,1,target[k] -> output[k+1],3,301,jerk,41.0,4.1,8.2,41.0,10.0,0.21836935341199756,0.13771529685064343,0.5907354913952392,370.0,0.0708383849461182,1.0,0.0,0.0,0.0,1.6964857542278435,6.362914489752569,40.05873126954072,1.6964857542278435,6.362914489752569,308.186033514841,474.1850783220369,656.3791534377809,0.12416107382550336,1.8077819255772767,8.2,41.0,41.000000000000014,0.0,0.07718120805369127,0.7986577181208053,1.667,1.916,0.0,5.911206520758068e-11,1.618237953914422e-19
limit_sensitivity,sine,pva_central_causal,PVA · centered FD (causal delay-1),realtime_supplement,pva,centered_fd_causal_delay1,True,0,1,target[k] -> output[k+1],3,301,jerk,200.0,4.1,8.2,200.0,10.0,0.05968709370100113,0.031993076818589164,0.18442744610183437,80.0,0.027399339003042457,1.0,0.0,0.0,0.0,1.6964857542278435,6.362914489752569,40.05873126954072,1.6964857542278435,6.362914489752569,22.816817836403104,141.62231147483837,360.3984770610168,0.3389261744966443,2.0149586514587003,8.2,200.0,200.0,0.0,0.14429530201342283,0.5167785234899329,1.70803,2.0,0.0,1.498164009985732e-11,6.876241982225585e-20
limit_sensitivity,sine,pva_central_causal,PVA · centered FD (causal delay-1),realtime_supplement,pva,centered_fd_causal_delay1,True,0,1,target[k] -> output[k+1],3,301,jerk,800.0,4.1,8.2,800.0,10.0,0.006750305866251108,0.004966008165298074,0.016944828176643754,10.0,5.373147261851606e-10,1.0,0.0,0.0,0.0,1.6964857542278435,6.362914489752569,40.05873126954072,1.6964857542278435,6.362914489752569,10.0,10.0,10.0,1.0,1.6964857542278435,6.362914489752569,0.0,40.05873126954073,0.0,0.0,0.0,1.709,1.875,0.0,9.662788279507545e-13,1.4471259015101476e-19
limit_sensitivity,sine,pva_central_causal,PVA · centered FD (causal delay-1),realtime_supplement,pva,centered_fd_causal_delay1,True,0,1,target[k] -> output[k+1],3,301,jerk,1600.0,4.1,8.2,1600.0,10.0,0.00675030594372179,0.004966008196451791,0.016944828176643757,10.0,1.8628742666268643e-11,1.0,0.0,0.0,0.0,1.6964857542278435,6.362914489752569,40.05873126954072,1.6964857542278435,6.362914489752569,10.0,10.0,10.0,1.0,1.6964857542278435,6.36291448975257,0.0,40.058731269540715,0.0,0.0,0.0,1.835229999999999,2.167,0.0,4.862154426621768e-13,1.446301667335107e-19
limit_sensitivity,sine,pva_central_causal,PVA · centered FD (causal delay-1),realtime_supplement,pva,centered_fd_causal_delay1,True,0,1,target[k] -> output[k+1],3,301,jerk,3200.0,4.1,8.2,3200.0,10.0,0.006750305933142702,0.004966008183820487,0.016944828176643747,10.0,2.1545077640946748e-10,1.0,0.0,0.0,0.0,1.6964857542278435,6.362914489752569,40.05873126954072,1.6964857542278435,6.362914489752569,10.0,10.0,10.0,1.0,1.6964857542278433,6.362914489752569,0.0,40.05873126954075,0.0,0.0,0.0,1.959259999999999,2.041,0.0,2.437748804028132e-13,1.9725280088782931e-19
limit_sensitivity,sine,pva_central_causal,PVA · centered FD (causal delay-1),realtime_supplement,pva,centered_fd_causal_delay1,True,0,1,target[k] -> output[k+1],3,301,jerk,4000.0,4.1,8.2,4000.0,10.0,0.00675030594262529,0.0049660081962048545,0.016944828176643754,10.0,6.623227569277439e-12,1.0,0.0,0.0,0.0,1.6964857542278435,6.362914489752569,40.05873126954072,1.6964857542278435,6.362914489752569,10.0,10.0,10.0,1.0,1.6964857542278435,6.362914489752569,0.0,40.05873126954074,0.0,0.0,0.0,1.0024899999999977,1.333,0.0,1.951119466356367e-13,5.260761124301495e-20
limit_sensitivity,sine,pva_central_causal,PVA · centered FD (causal delay-1),realtime_supplement,pva,centered_fd_causal_delay1,True,0,1,target[k] -> output[k+1],3,301,jerk,8000.0,4.1,8.2,8000.0,10.0,0.00675030594215748,0.004966008196168061,0.01694482817664375,10.0,7.494794128594363e-13,1.0,0.0,0.0,0.0,1.6964857542278435,6.362914489752569,40.05873126954072,1.6964857542278435,6.362914489752569,10.0,10.0,10.0,1.0,1.6964857542278435,6.362914489752569,0.0,40.058731269540736,0.0,0.0,0.0,1.2114899999999977,1.375,0.0,9.774289700984503e-14,7.87948317187134e-20
limit_sensitivity,csv,p,P,core,p,none,True,0,0,target[k] -> output[k+1],3,1936,acceleration,4.1,4.1,4.1,4000.0,10.0,0.06617771547439723,0.03380126648051927,0.3737180077316737,150.0,0.030318420641377863,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.31257839706396,244.23518154694972,402.2500662027905,0.060527677185721676,1.61401824094279,4.1,4000.0,819.9999999999999,0.0,0.8846352819451629,0.05483704086911537,1.4586800000000002,2.0,0.0,3.3306690738754696e-16,3.3306690738754696e-16
limit_sensitivity,csv,p,P,core,p,none,True,0,0,target[k] -> output[k+1],3,1936,acceleration,6.0,4.1,6.0,4000.0,10.0,0.04830291136265028,0.024180592448302438,0.22883725543421854,100.0,0.023679943361134204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.59619299906849,164.8493947201487,312.0544491822261,0.07449560269011898,1.5981190474812783,6.0,4000.0,1200.0,0.0,0.8080703569580963,0.11743404035178479,1.459,1.625,0.0,2.9629076969683865e-15,2.9629076969683865e-15
limit_sensitivity,csv,p,P,core,p,none,True,0,0,target[k] -> output[k+1],3,1936,acceleration,8.2,4.1,8.2,4000.0,10.0,0.03518699100246076,0.0175044112519558,0.18452842848970727,70.0,0.014975179450356882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.73036186622759,116.23185783711577,204.22887068758055,0.08742886704604243,1.5888728923893267,8.2,4000.0,1639.9999999999998,0.0,0.6916709777547853,0.22090015519917228,1.4868800000000026,1.75,0.0,1.5334955527634975e-15,1.5334955527634975e-15
limit_sensitivity,csv,p,P,core,p,none,True,0,0,target[k] -> output[k+1],3,1936,acceleration,12.0,4.1,12.0,4000.0,10.0,0.02388558677323474,0.012267507067464234,0.13297221463535988,50.0,0.007633001599619645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.351172630194664,83.60457215417769,131.5975630681017,0.0900155199172271,1.6699503838282423,12.0,4000.0,2400.0,0.0,0.4128297982410761,0.49715468184169687,1.4586800000000002,2.958,0.0,2.9629076969683865e-15,2.9629076969683865e-15
limit_sensitivity,csv,p,P,core,p,none,True,0,0,target[k] -> output[k+1],3,1936,acceleration,16.4,4.1,16.4,4000.0,10.0,0.019317893984687074,0.010008097753471088,0.10992052466771823,40.0,0.005642869876325159,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.14909063779032,65.86864901646058,102.19144678581155,0.09363683393688567,1.7359867193799765,16.400000000000002,4000.0,3279.9999999999995,0.0,0.21676151060527676,0.6896016554578376,1.458,2.0,0.0,2.9629076969683865e-15,2.9629076969683865e-15
limit_sensitivity,csv,p,P,core,p,none,True,0,0,target[k] -> output[k+1],3,1936,jerk,41.0,4.1,8.2,41.0,10.0,0.08055747717788837,0.046502763710593704,0.3802586614885641,190.0,0.03126816351743727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.98710219301225,364.4293298056292,576.0766970928664,0.0031039834454216243,1.5119339860031138,6.969713815662356,41.0,41.000000000000014,0.0,0.0,0.9968960165545784,0.66668,1.459,0.0,2.4168654149489543e-05,4.163336342344337e-17
limit_sensitivity,csv,p,P,core,p,none,True,0,0,target[k] -> output[k+1],3,1936,jerk,200.0,4.1,8.2,200.0,10.0,0.0447419388094672,0.023869547883090002,0.2095623730011067,100.0,0.016255428341446106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.39437359380803,159.0666956948461,253.95514893683884,0.013450594930160372,1.609291743399088,8.2,200.0,200.00000000000003,0.0,0.0429384376616658,0.9436109674081739,0.70868,1.958,0.0,2.51659460332454e-05,2.0816681711721685e-17
limit_sensitivity,csv,p,P,core,p,none,True,0,0,target[k] -> output[k+1],3,1936,jerk,800.0,4.1,8.2,800.0,10.0,0.036938214523970406,0.01880049803426925,0.18858292169695742,80.0,0.015079248893608177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.93591492294529,124.97265959918006,212.8861824091961,0.03517847904811174,1.5965680510590112,8.2,800.0,800.0,0.0,0.10450077599586136,0.860320744956027,1.333,2.417,0.0,2.3629207003550423e-07,1.3877787807814457e-16
limit_sensitivity,csv,p,P,core,p,none,True,0,0,target[k] -> output[k+1],3,1936,jerk,1600.0,4.1,8.2,1600.0,10.0,0.03581740973607899,0.018008847006944752,0.1857444192881053,70.0,0.01498045613549838,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.326064538351694,119.53006415792687,207.092614212903,0.05225038799793068,1.592446082380414,8.200000000000001,1600.0,1600.0,0.0,0.21934816347646147,0.7284014485256078,1.291,1.459,0.0,5.551115123125783e-17,5.551115123125783e-17
limit_sensitivity,csv,p,P,core,p,none,True,0,0,target[k] -> output[k+1],3,1936,jerk,3200.0,4.1,8.2,3200.0,10.0,0.03529910865869375,0.01760058395347712,0.184742044261404,70.0,0.014970626119946548,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.23631076823303,116.92528291244166,204.66827448647993,0.07915157785825143,1.5902306776610415,8.200000000000001,3200.0,1639.9999999999998,0.0,0.5550957061562338,0.36575271598551473,1.4448800000000026,1.792,0.0,6.245004513516506e-17,6.245004513516506e-17
limit_sensitivity,csv,p,P,core,p,none,True,0,0,target[k] -> output[k+1],3,1936,jerk,4000.0,4.1,8.2,4000.0,10.0,0.03518699100246076,0.0175044112519558,0.18452842848970727,70.0,0.014975179450356882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.73036186622759,116.23185783711577,204.22887068758055,0.08742886704604243,1.5888728923893267,8.2,4000.0,1639.9999999999998,0.0,0.6916709777547853,0.22090015519917228,1.458,1.791,0.0,1.5334955527634975e-15,1.5334955527634975e-15
limit_sensitivity,csv,p,P,core,p,none,True,0,0,target[k] -> output[k+1],3,1936,jerk,8000.0,4.1,8.2,8000.0,10.0,0.03486781722632228,0.017253352277045077,0.1839758020126417,70.0,0.014974540535505116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.194541344063403,114.83582560321474,202.8881446263884,0.1024314536989136,1.5821049391624114,8.2,8000.0,1639.9999999999998,0.0,0.8391101914123125,0.05845835488877393,1.4028800000000026,2.167,0.0,7.008282842946301e-16,7.008282842946301e-16
limit_sensitivity,csv,pv_backward,PV · historical backward FD,core,pv,backward_fd,True,0,0,target[k] -> output[k+1],3,1936,acceleration,4.1,4.1,4.1,4000.0,10.0,0.15368302386963223,0.07960136372166148,0.7060030211179614,340.0,0.07494066284916301,1.0,0.0,0.0,0.0,2.844420865977715,0.0,0.0,2.844420865977715,0.0,112.82514314899281,478.78094872652764,907.1469317433651,0.11795137092602173,1.843824244077468,4.1,4000.0,819.9999999999999,0.0,0.8235902741852044,0.05845835488877393,1.208,2.459,0.0,9.407748885470468e-11,9.407738477129612e-11
limit_sensitivity,csv,pv_backward,PV · historical backward FD,core,pv,backward_fd,True,0,0,target[k] -> output[k+1],3,1936,acceleration,6.0,4.1,6.0,4000.0,10.0,0.10359766624376335,0.04906116782726606,0.5397800071631726,210.0,0.06067710768308095,1.0,0.0,0.0,0.0,2.844420865977715,0.0,0.0,2.844420865977715,0.0,38.59277229953056,344.9333458014426,660.1433051714895,0.16140713916192448,2.1293250161506765,6.0,4000.0,1200.0,0.0,0.7335747542679772,0.10501810657009829,1.333,2.333,0.0,9.407748885470468e-11,9.407742640465955e-11
limit_sensitivity,csv,pv_backward,PV · historical backward FD,core,pv,backward_fd,True,0,0,target[k] -> output[k+1],3,1936,acceleration,8.2,4.1,8.2,4000.0,10.0,0.06397832213362444,0.028256890704759705,0.32712899473964596,110.0,0.04177931394396851,1.0,0.0,0.0,0.0,2.844420865977715,0.0,0.0,2.844420865977715,0.0,23.772067418844536,245.23301509393613,589.1099610097706,0.19555095706156234,2.484041456605159,8.200000000000001,4000.0,1639.9999999999998,0.0,0.6083807553026384,0.19606828763579928,1.459,6.125,0.0,9.407748885470468e-11,9.407738477129612e-11
limit_sensitivity,csv,pv_backward,PV · historical backward FD,core,pv,backward_fd,True,0,0,target[k] -> output[k+1],3,1936,acceleration,12.0,4.1,12.0,4000.0,10.0,0.0351778829501727,0.015764919058250695,0.18930273700441652,70.0,0.01936834488894844,1.0,0.0,0.0,0.0,2.844420865977715,0.0,0.0,2.844420865977715,0.0,16.833288777269356,129.27919288062452,394.8598522515904,0.21986549405069838,2.6318895173472185,12.000000000000002,4000.0,2400.0,0.0,0.47284014485256076,0.3072943610967408,1.416,2.333,0.0,9.407748885470468e-11,9.407742640465955e-11
limit_sensitivity,csv,pv_backward,PV · historical backward FD,core,pv,backward_fd,True,0,0,target[k] -> output[k+1],3,1936,acceleration,16.4,4.1,16.4,4000.0,10.0,0.030385743025654104,0.012314028386764868,0.22064229098027377,50.0,0.017275634966542813,1.0,0.0,0.0,0.0,2.844420865977715,0.0,0.0,2.844420865977715,0.0,15.138423892303614,98.74098345314306,289.87760803712683,0.23279875840662184,2.8565511453988868,16.400000000000006,4000.0,3279.9999999999995,0.0,0.37040869115364716,0.396792550439731,1.2778800000000026,2.541,0.0,9.407748885470468e-11,9.407742640465955e-11
limit_sensitivity,csv,pv_backward,PV · historical backward FD,core,pv,backward_fd,True,0,0,target[k] -> output[k+1],3,1936,jerk,41.0,4.1,8.2,41.0,10.0,0.19394149194079946,0.11066040712789511,0.8347668034320193,460.0,0.10254281803039786,1.0,0.0,0.0,0.0,2.844420865977715,0.0,0.0,2.844420865977715,0.0,276.7998545571959,678.9135209266209,948.8043861770565,0.0020693222969477496,1.9995600215414837,8.2,41.0,41.000000000000014,0.0,0.028453181583031558,0.9694774961200207,0.75,0.875,0.0,0.00039704019662724355,5.828670879282072e-16
limit_sensitivity,csv,pv_backward,PV · historical backward FD,core,pv,backward_fd,True,0,0,target[k] -> output[k+1],3,1936,jerk,200.0,4.1,8.2,200.0,10.0,0.09558657070971405,0.05083338301645111,0.46291756032327147,220.0,0.04295092359894855,1.0,0.0,0.0,0.0,2.844420865977715,0.0,0.0,2.844420865977715,0.0,93.12296134972837,341.58684124518066,567.8409487687168,0.02638385928608381,2.3793255676549343,8.2,200.0,200.00000000000009,0.0,0.19865494050698396,0.7749612002069323,0.875,4.167,0.0,6.157596385246433e-06,6.938893903907228e-18
limit_sensitivity,csv,pv_backward,PV · historical backward FD,core,pv,backward_fd,True,0,0,target[k] -> output[k+1],3,1936,jerk,800.0,4.1,8.2,800.0,10.0,0.06988133967908866,0.03328065779271119,0.3661130398893184,140.0,0.03981937355268377,1.0,0.0,0.0,0.0,2.844420865977715,0.0,0.0,2.844420865977715,0.0,40.35156627421557,246.34503689288107,577.5554917179451,0.05742369374030005,2.3806896495947423,8.2,800.0,800.0000000000001,0.0,0.35488877392653906,0.5876875323331608,0.875,4.917,0.0,2.1628825119801576e-10,2.0816681711721685e-17
limit_sensitivity,csv,pv_backward,PV · historical backward FD,core,pv,backward_fd,True,0,0,target[k] -> output[k+1],3,1936,jerk,1600.0,4.1,8.2,1600.0,10.0,0.06737098815933558,0.030825876601742557,0.3375838749133014,120.0,0.04181876482035246,1.0,0.0,0.0,0.0,2.844420865977715,0.0,0.0,2.844420865977715,0.0,30.744188447926394,252.53916673752573,577.577446442262,0.08949818934299017,2.442419861352657,8.200000000000001,1600.0,1600.0,0.0,0.4635281945162959,0.4469736161407139,1.0,2.542,0.0,1.6180413051070097e-09,1.6180411524513438e-09
limit_sensitivity,csv,pv_backward,PV · historical backward FD,core,pv,backward_fd,True,0,0,target[k] -> output[k+1],3,1936,jerk,3200.0,4.1,8.2,3200.0,10.0,0.0642792912127351,0.02847668942748661,0.32883587137125503,120.0,0.04183927988539068,1.0,0.0,0.0,0.0,2.844420865977715,0.0,0.0,2.844420865977715,0.0,24.72630492228486,246.0428931623165,589.8304422554759,0.16813243662700467,2.4766062702050093,8.200000000000001,3200.0,1639.9999999999998,0.0,0.5907915157785825,0.24107604759441284,1.083,1.875,0.0,1.066220237100346e-10,1.0662192656551994e-10
limit_sensitivity,csv,pv_backward,PV · historical backward FD,core,pv,backward_fd,True,0,0,target[k] -> output[k+1],3,1936,jerk,4000.0,4.1,8.2,4000.0,10.0,0.06397832213362444,0.028256890704759705,0.32712899473964596,110.0,0.04177931394396851,1.0,0.0,0.0,0.0,2.844420865977715,0.0,0.0,2.844420865977715,0.0,23.772067418844536,245.23301509393613,589.1099610097706,0.19555095706156234,2.484041456605159,8.200000000000001,4000.0,1639.9999999999998,0.0,0.6083807553026384,0.19606828763579928,1.4035600000000028,2.334,0.0,9.407748885470468e-11,9.407738477129612e-11
limit_sensitivity,csv,pv_backward,PV · historical backward FD,core,pv,backward_fd,True,0,0,target[k] -> output[k+1],3,1936,jerk,8000.0,4.1,8.2,8000.0,10.0,0.06210439824493341,0.027037051300747635,0.32149614987508235,110.0,0.040671643120794854,1.0,0.0,0.0,0.0,2.844420865977715,0.0,0.0,2.844420865977715,0.0,22.058405122806374,238.1842544145839,586.9864791093811,0.2421107087428867,2.507360480033016,8.2,8000.0,1639.9999999999998,0.0,0.652353854112778,0.10553543714433523,1.3336800000000002,2.125,0.0,6.775205396714057e-12,6.775205396714057e-12
limit_sensitivity,csv,pva_backward,PVA · historical backward FD,core,pva,backward_fd,True,0,0,target[k] -> output[k+1],3,1936,acceleration,4.1,4.1,4.1,4000.0,10.0,0.08252927541965485,0.03843895317354893,0.5001976333954302,170.0,0.046301596535618716,0.4831867563372995,0.5168132436627004,0.36085614883687683,31.840387977344523,2.844420865977715,280.09102085992384,44460.847180796954,1.932206320576263,4.099999959,51.56537569367069,296.7354488014023,578.8004870777921,0.1314019658561821,1.6976162502643015,4.1,4000.0,819.9999999999999,0.0,0.7822038282462493,0.08794619762027936,1.3198800000000026,2.292,0.0,1.2935771898092696e-10,6.938893903907228e-18
limit_sensitivity,csv,pva_backward,PVA · historical backward FD,core,pva,backward_fd,True,0,0,target[k] -> output[k+1],3,1936,acceleration,6.0,4.1,6.0,4000.0,10.0,0.05657504975930117,0.026484857476612805,0.31816083727421474,120.0,0.03148944724469446,0.586652871184687,0.413347128815313,0.3318376464310309,31.139475192589735,2.844420865977715,280.09102085992384,44460.847180796954,1.932206320576263,5.9999999399999995,25.925629813692307,219.65860870550836,430.45365995693174,0.1619244697361614,1.9218589045562828,6.000000000000001,4000.0,1200.0,0.0,0.677703052250388,0.16140713916192448,1.4035600000000028,2.125,0.0,1.2935771898092696e-10,6.938893903907228e-18
limit_sensitivity,csv,pva_backward,PVA · historical backward FD,core,pva,backward_fd,True,0,0,target[k] -> output[k+1],3,1936,acceleration,8.2,4.1,8.2,4000.0,10.0,0.03874099146367436,0.016935585313036048,0.24049242424815687,70.0,0.023579533979721345,0.6735644076564925,0.3264355923435075,0.30804325396760035,30.368774248978667,2.844420865977715,280.09102085992384,44460.847180796954,1.932206320576263,8.199999918,18.307348702938786,139.21797210876795,371.17259414099874,0.2048629073978272,2.214812653994528,8.200000000000001,4000.0,1639.9999999999998,0.0,0.5442317640972582,0.25090532850491465,1.4166800000000002,2.291,0.0,1.2935771898092696e-10,6.938893903907228e-18
limit_sensitivity,csv,pva_backward,PVA · historical backward FD,core,pva,backward_fd,True,0,0,target[k] -> output[k+1],3,1936,acceleration,12.0,4.1,12.0,4000.0,10.0,0.02194153456089333,0.010380638614823062,0.12491807739663843,40.0,0.010978826276064009,0.7573719606828764,0.24262803931712365,0.2801737524169347,29.112953224395167,2.844420865977715,280.09102085992384,44460.847180796954,1.9549983575894492,11.999999879999999,15.46329471429482,75.22415336549565,224.98269971458112,0.21934816347646147,2.2717429401498244,12.000000000000004,4000.0,2400.0000000000005,0.0,0.3957578892912571,0.38489394723228143,1.3336800000000002,3.25,0.0,1.2935771898092696e-10,6.938893903907228e-18
limit_sensitivity,csv,pva_backward,PVA · historical backward FD,core,pva,backward_fd,True,0,0,target[k] -> output[k+1],3,1936,acceleration,16.4,4.1,16.4,4000.0,10.0,0.02108685998468328,0.00908665167534418,0.15368121413476943,40.0,0.01105648820471011,0.8085876875323331,0.19141231246766685,0.2577118350225946,27.744834698804407,2.844420865977715,280.09102085992384,44460.847180796954,1.997357540716166,16.399999836,14.804883931471654,55.256400394539206,187.0683912103005,0.2255561303673047,2.6442659801530044,16.400000000000002,4000.0,3279.9999999999995,0.0,0.2834971546818417,0.49094671495085357,1.2916800000000002,2.75,0.0,1.2935771898092696e-10,6.938893903907228e-18
limit_sensitivity,csv,pva_backward,PVA · historical backward FD,core,pva,backward_fd,True,0,0,target[k] -> output[k+1],3,1936,jerk,41.0,4.1,8.2,41.0,10.0,0.21690708627620137,0.14114720646565065,0.8381736537883762,390.0,0.15573709064082497,0.6735644076564925,0.3264355923435075,0.30804325396760035,30.368774248978667,2.844420865977715,280.09102085992384,44460.847180796954,1.932206320576263,8.199999918,650.2196334335206,1083.1002240225353,1392.2567393923027,0.0015519917227108122,2.313076822338857,8.2,41.0,41.000000000000014,0.0,0.05276771857216762,0.9482669425763063,0.792,0.917,310.0,0.03299514027342595,1.0408340855860843e-16
limit_sensitivity,csv,pva_backward,PVA · historical backward FD,core,pva,backward_fd,True,0,0,target[k] -> output[k+1],3,1936,jerk,200.0,4.1,8.2,200.0,10.0,0.06368109034486742,0.03395135097562096,0.2815995786053084,130.0,0.029883567510178552,0.6735644076564925,0.3264355923435075,0.30804325396760035,30.368774248978667,2.844420865977715,280.09102085992384,44460.847180796954,1.932206320576263,8.199999918,110.77699767617595,269.42922412347787,486.98799047659367,0.020693222969477496,2.11516670979723,8.2,200.0,200.00000000000003,0.0,0.1024314536989136,0.8768753233316089,0.834,3.541,0.0,6.6368911888561866e-06,2.0816681711721685e-17
