dataset,method,explicit_delay_ms,prediction_lookahead_ms,minimum_duration_ms,target_state_mode,rmse,mae,max_error,best_lag_ms,lag_aligned_rmse,target_projection_rate,target_max_velocity,target_max_acceleration,target_p99_jerk,trajectory_duration_p50_ms,trajectory_duration_p90_ms,trajectory_duration_p99_ms,trajectory_duration_max_ms,reachable_within_lookahead_rate,output_max_velocity,output_max_acceleration,output_max_jerk,estimator_compute_p50_us,estimator_compute_p99_us,ruckig_compute_p99_us,estimator_family,duration_mode,prediction_position_rmse,prediction_position_mae,prediction_position_max_error
csv,Alpha-beta-gamma (60 ms lookahead),0.0,60.0,10.0,position_only,0.02895151410214657,0.013935997107532764,0.1989292617135994,30.0,0.026547996549938245,0.0,0.0,0.0,0.0,57.350800009641354,183.5664802633312,316.06583470801013,420.25558457226975,0.5162790697674419,1.6953404789417836,8.2,1639.9999999999998,3.166,3.554779999999988,1.667,ABG,control_cycle,0.017587333516748817,0.010808846870315128,0.10074756546522261
csv,Alpha-beta-gamma (100 ms lookahead),0.0,100.0,100.0,full,0.04450317044769475,0.020168174917790972,0.2369928236441312,40.0,0.04114123333527686,0.059484777517564404,2.464078229255487,8.199999918,260.5494581483729,100.0,242.08847160684442,427.10860993939167,809.2234074744795,0.7400516795865633,2.321732266636223,8.2,1639.9999999999998,3.167,4.208,1.667,ABG,matched,0.036253358129150065,0.02211779506525618,0.19276672795537655
csv,Alpha-beta-gamma (100 ms lookahead),0.0,100.0,10.0,full,0.08551759151951871,0.0484984969075313,0.4254037099910485,20.0,0.08524983437680282,0.059484777517564404,2.464078229255487,8.199999918,260.5494581483729,102.26316755158756,333.2259899368521,649.4659079890561,987.6809582547746,0.49560723514211885,2.8271055411431396,8.200000000000001,1639.9999999999998,3.167,4.360719999999994,1.902059999999994,ABG,control_cycle,0.036253358129150065,0.02211779506525618,0.19276672795537655
csv,Alpha-beta-gamma (100 ms lookahead),0.0,100.0,100.0,position_only,0.037605197385680335,0.020994147768034772,0.1972010122972844,10.0,0.03708115273967397,0.0,0.0,0.0,0.0,100.0,253.35006753615212,394.0589284915202,441.0781102395891,0.5751937984496124,2.186768354036725,8.200000000000001,1640.0000000000002,3.125,4.167,1.709,ABG,matched,0.036253358129150065,0.02211779506525618,0.19276672795537655
csv,Alpha-beta-gamma (100 ms lookahead),0.0,100.0,10.0,position_only,0.03839643473105914,0.023770245082224164,0.19981741697953176,10.0,0.038075038041666676,0.0,0.0,0.0,0.0,94.23427484680074,247.8099976128993,389.16681569389357,472.75701601541124,0.5297157622739018,2.159508288810017,8.2,1639.9999999999998,3.166,4.167,1.667,ABG,control_cycle,0.036253358129150065,0.02211779506525618,0.19276672795537655
csv,Alpha-beta-gamma (150 ms lookahead),0.0,150.0,150.0,full,0.04283212766528725,0.020821177991500586,0.2400985442472455,30.0,0.040462503669673945,0.059484777517564404,2.8740782251554866,8.199999918,260.5494581483729,150.0,252.24876886909342,412.21986919751157,853.904365169068,0.7875968992248062,2.5565701132636636,8.2,1639.9999999999998,3.125,4.125,1.583,ABG,matched,0.06946022379592594,0.04225672534868271,0.36026590943658043
csv,Alpha-beta-gamma (150 ms lookahead),0.0,150.0,10.0,full,0.11117150867124523,0.06413454432147776,0.5016447529538245,10.0,0.11110843544170584,0.059484777517564404,2.8740782251554866,8.199999918,260.5494581483729,132.4103218006573,379.42588365446153,713.8856173651315,1086.4890716419607,0.5602067183462532,2.890957459108918,8.2,1639.9999999999998,3.167,4.402719999999994,1.7916599999999998,ABG,control_cycle,0.06946022379592594,0.04225672534868271,0.36026590943658043
csv,Alpha-beta-gamma (150 ms lookahead),0.0,150.0,150.0,position_only,0.05933769310961561,0.03380106980884755,0.29331344827086037,10.0,0.05921231662191131,0.0,0.0,0.0,0.0,150.0,341.04585143323044,518.7388268095435,585.1351984578309,0.6077519379844961,2.7059944435113104,8.2,1639.9999999999998,3.167,6.720219999999648,1.5836599999999998,ABG,matched,0.06946022379592594,0.04225672534868271,0.36026590943658043
csv,Alpha-beta-gamma (150 ms lookahead),0.0,150.0,10.0,position_only,0.06741207925795883,0.042783393159167855,0.329784823376501,10.0,0.06734315576023488,0.0,0.0,0.0,0.0,143.31496585463532,342.99297760465913,517.8306968142001,600.0270289693195,0.5235142118863049,2.7183915682712545,8.2,1639.9999999999998,3.208,4.458,1.917,ABG,control_cycle,0.06946022379592594,0.04225672534868271,0.36026590943658043
csv,Alpha-beta-gamma (200 ms lookahead),0.0,200.0,200.0,full,0.03819320718562946,0.021261423387073073,0.18668418117176352,20.0,0.03677905122391447,0.059484777517564404,3.2840782210554864,8.199999918,260.5494581483729,200.0,276.468576382815,474.3631391890995,893.0615632523895,0.8299741602067183,2.674978483183425,8.200000000000003,1639.9999999999998,3.125,8.206999999999963,1.860719999999994,ABG,matched,0.11337949883461199,0.06904731060131872,0.6236717201198635
csv,Alpha-beta-gamma (200 ms lookahead),0.0,200.0,10.0,full,0.1437417352783794,0.08709290976375762,0.5448349166002224,10.0,0.1436119134947019,0.059484777517564404,3.2840782210554864,8.199999918,260.5494581483729,160.87926082630662,458.3171997419736,765.4692474654198,1151.160489967363,0.6062015503875969,2.889621860541769,8.2,1639.9999999999998,3.125,3.818719999999994,1.708,ABG,control_cycle,0.11337949883461199,0.06904731060131872,0.6236717201198635
csv,Alpha-beta-gamma (200 ms lookahead),0.0,200.0,200.0,position_only,0.09542295938816009,0.05442224570956012,0.42042467280417184,-20.0,0.0950352709967405,0.0,0.0,0.0,0.0,200.0,399.1836658087931,678.9242732375845,792.3745714630944,0.6263565891472869,2.8362550610560104,8.200000000000001,1639.9999999999998,3.125,3.917,1.5,ABG,matched,0.11337949883461199,0.06904731060131872,0.6236717201198635
csv,Alpha-beta-gamma (200 ms lookahead),0.0,200.0,10.0,position_only,0.10199349652398212,0.06491666957967268,0.4840251692470351,0.0,0.10199349652398212,0.0,0.0,0.0,0.0,184.18054255978998,411.65432424226907,678.6140557857889,785.2857059290972,0.5421188630490956,2.832546841175024,8.2,1639.9999999999998,3.125,4.125,1.875,ABG,control_cycle,0.11337949883461199,0.06904731060131872,0.6236717201198635
csv,Alpha-beta-gamma (250 ms lookahead),0.0,250.0,250.0,full,0.03711083005923842,0.022356828678778307,0.1840062106590205,20.0,0.0362928441897354,0.059484777517564404,3.6940782169554867,8.199999918,260.5494581483729,250.0,302.97443155693907,501.32705887805486,960.0313028973552,0.8434108527131783,2.68484824261373,8.2,1639.9999999999998,3.208,4.292,1.8336599999999998,ABG,matched,0.16808647217548386,0.10248151283330123,0.9620800213596759
csv,Alpha-beta-gamma (250 ms lookahead),0.0,250.0,10.0,full,0.14844303494325148,0.10149143657750488,0.47074222383564224,30.0,0.14769286213711655,0.059484777517564404,3.6940782169554867,8.199999918,260.5494581483729,198.9925247266817,507.18744011247105,743.3039994366768,886.4139865936856,0.6005167958656331,2.738149551161684,8.2,1639.9999999999998,3.167,4.20866,1.7916599999999998,ABG,control_cycle,0.16808647217548386,0.10248151283330123,0.9620800213596759
csv,Alpha-beta-gamma (250 ms lookahead),0.0,250.0,250.0,position_only,0.11925926959689755,0.06718451177329958,0.5072746813907772,-20.0,0.11875548499443073,0.0,0.0,0.0,0.0,250.0,459.1316907383805,790.1585937532163,947.0432786298735,0.6465116279069767,2.9113185394923216,8.200000000000001,1639.9999999999998,3.167,3.95866,1.583,ABG,matched,0.16808647217548386,0.10248151283330123,0.9620800213596759
csv,Alpha-beta-gamma (250 ms lookahead),0.0,250.0,10.0,position_only,0.153361966275779,0.09919947808222124,0.5765378973465608,-20.0,0.1529928520885348,0.0,0.0,0.0,0.0,218.90416809330492,484.13811943663376,841.4693934497383,1051.2754601477277,0.5705426356589147,2.8451155689816705,8.2,1639.9999999999998,3.166,4.0,1.8610599999999942,ABG,control_cycle,0.16808647217548386,0.10248151283330123,0.9620800213596759
csv,Alpha-beta-gamma (300 ms lookahead),0.0,300.0,300.0,full,0.04306879468431797,0.02699422452048479,0.2102198846962035,10.0,0.0428384206763821,0.059484777517564404,4.091645844928665,8.199999918,260.5494581483729,300.0,343.52397468127975,559.1789854291069,1037.4098012720508,0.8599483204134367,2.7154571246940384,8.200000000000001,1639.9999999999998,3.125,3.5277199999999937,1.5416599999999998,ABG,matched,0.2338652610803002,0.14308802165032297,1.3997976591663785
csv,Alpha-beta-gamma (300 ms lookahead),0.0,300.0,10.0,full,0.24745367572450994,0.15186937159843883,1.014745781126385,-140.0,0.2392679802313846,0.059484777517564404,4.091645844928665,8.199999918,260.5494581483729,227.92468358924816,600.6496025360992,1065.5098076912836,1251.0157741846222,0.6423772609819122,3.202827018479663,8.2,1639.9999999999998,3.125,3.54166,1.667,ABG,control_cycle,0.2338652610803002,0.14308802165032297,1.3997976591663785
csv,Alpha-beta-gamma (300 ms lookahead),0.0,300.0,300.0,position_only,0.13235668913270143,0.07523453901173999,0.4586708594149782,-30.0,0.13128173467580487,0.0,0.0,0.0,0.0,300.0,504.9117300034369,868.7339558989848,1046.6232496512216,0.6702842377260982,3.001820872647885,8.2,1639.9999999999998,3.167,8.346779999999988,2.179779999999988,ABG,matched,0.2338652610803002,0.14308802165032297,1.3997976591663785
csv,Alpha-beta-gamma (300 ms lookahead),0.0,300.0,10.0,position_only,0.1734084040449541,0.11702257554322645,0.6492393231955331,-30.0,0.17263881690758903,0.0,0.0,0.0,0.0,262.6524721150464,561.3306642667613,858.3335860142706,1145.5558506716686,0.5679586563307494,2.86631113306945,8.2,1639.9999999999998,3.167,4.236059999999994,1.777059999999994,ABG,control_cycle,0.2338652610803002,0.14308802165032297,1.3997976591663785
